candidate_id,candidate_source,date,decision_timestamp,diagnostic_outcome_group,diagnostic_outcome_mapping_reason,direction,direction_confidence,direction_rule_version,direction_source,entry_price,fvg_ifvg_near_20p,hour,liquidity_htf_recent_level,m1_body_ratio,m1_close_high_ge_0_70,m1_close_location,m1_large_body_ge_0_60,nearest_fvg_ifvg_distance_pips,nearest_fvg_ifvg_zone_high,nearest_fvg_ifvg_zone_low,nearest_fvg_ifvg_zone_type,nearest_liquidity_distance_pips,nearest_liquidity_level,nearest_liquidity_type_timeframe,pre_entry_only,sample_id,sample_source,session,symbol,used_post_entry_data_for_direction,visual_html_path
sample_177,ROUND_LEVEL,2026-04-13,2026-04-13T19:00:00+00:00,GOOD_FAST_REACTION,AUTOMATIC_LABEL_GOOD_FAST_REACTION,SHORT,2,adelin_v2_pre_decision_sweep_v1,M1,4720.0,True,19,False,0.700535,True,0.930481,True,0.0,4720.01,4718.52,FVG_BULLISH,113.0,4731.3,M5_RECENT_HIGH,True,sample_177,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_177.html
sample_178,SWEEP_EXTREME,2026-04-13,2026-04-13T09:30:00+00:00,CHOP_AFTER_ENTRY,AUTOMATIC_LABEL_GOOD_REACTION_BUT_DIRTY_ACCUMULATION_WITH_DIRTY_CHOP,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,4731.95,False,9,True,0.747706,True,0.862385,True,102.5,4721.7,4719.3,FVG_BULLISH,0.0,4731.95,M15_RECENT_HIGH,True,sample_178,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_178.html
sample_179,ROUND_LEVEL,2026-05-12,2026-05-12T20:30:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,3,adelin_v2_pre_decision_sweep_v1,M5,4680.0,True,20,False,0.511182,False,0.169329,False,0.0,4684.02,4678.91,FVG_BEARISH,24.4,4682.44,M5_RECENT_HIGH,True,sample_179,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_179.html
sample_180,SWEEP_EXTREME,2026-05-13,2026-05-13T05:00:00+00:00,CHOP_AFTER_ENTRY,AUTOMATIC_LABEL_GOOD_REACTION_BUT_DIRTY_ACCUMULATION_WITH_DIRTY_CHOP,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,4701.11,False,5,True,0.763006,True,0.803468,True,55.3,4706.68,4706.64,FVG_BEARISH,0.0,4701.11,M15_RECENT_LOW,True,sample_180,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_180.html
sample_181,ROUND_LEVEL,2026-02-13,2026-02-13T10:00:00+00:00,CHOP_AFTER_ENTRY,AUTOMATIC_LABEL_GOOD_SLOW_REACTION_WITH_DIRTY_CHOP,SHORT,2,adelin_v2_pre_decision_sweep_v1,M1,4980.0,True,10,False,0.025,False,0.619444,False,0.0,4980.67,4979.7,FVG_BEARISH,27.0,4982.7,M5_RECENT_HIGH,True,sample_181,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_181.html
sample_182,SWEEP_EXTREME,2026-02-16,2026-02-16T05:00:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4992.29,False,5,True,0.069672,False,0.557377,False,66.8,5002.33,4998.97,FVG_BEARISH,0.0,4992.29,H1_RECENT_LOW,True,sample_182,EXISTING_EXPANDED_OBJECTIVE_REPLAY,ASIA,XAUUSD,False,examples/sample_182.html
sample_183,ROUND_LEVEL,2026-03-13,2026-03-13T05:15:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,5110.0,True,5,False,0.198198,False,0.558559,False,0.0,5110.82,5109.72,FVG_BULLISH,11.4,5108.86,M5_RECENT_LOW,True,sample_183,EXISTING_EXPANDED_OBJECTIVE_REPLAY,ASIA,XAUUSD,False,examples/sample_183.html
sample_185,ROUND_LEVEL,2026-04-14,2026-04-14T08:45:00+00:00,MIXED_REACTION,AUTOMATIC_LABEL_GOOD_SLOW_REACTION_MAPPED_TO_MIXED_REACTION,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,4760.0,True,8,False,0.532609,False,0.532609,False,3.7,4759.63,4757.82,FVG_BULLISH,20.0,4758.0,M5_RECENT_LOW,True,sample_185,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_185.html
sample_186,SWEEP_EXTREME,2026-04-13,2026-04-13T13:30:00+00:00,GOOD_FAST_REACTION,AUTOMATIC_LABEL_GOOD_FAST_REACTION,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4708.32,False,13,True,0.429412,True,1.0,False,41.9,4712.52,4712.51,FVG_BEARISH,0.0,4708.32,M15_RECENT_LOW,True,sample_186,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK_OPEN,XAUUSD,False,examples/sample_186.html
sample_187,ROUND_LEVEL,2026-05-13,2026-05-13T11:00:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,4700.0,True,11,False,0.228346,False,0.0,False,0.0,4700.24,4696.09,FVG_BULLISH,32.9,4696.71,M5_RECENT_LOW,True,sample_187,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK,XAUUSD,False,examples/sample_187.html
sample_189,ROUND_LEVEL,2026-02-16,2026-02-16T17:15:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4980.0,True,17,True,0.472727,False,0.095455,False,0.0,4984.58,4979.57,FVG_BEARISH,110.8,4968.92,M15_RECENT_LOW,True,sample_189,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_189.html
sample_190,SWEEP_EXTREME,2026-02-16,2026-02-16T09:00:00+00:00,GOOD_FAST_REACTION,AUTOMATIC_LABEL_GOOD_FAST_REACTION,SHORT,2,adelin_v2_pre_decision_sweep_v1,M1,5003.14,True,9,False,0.412844,False,0.550459,False,8.1,5002.33,4998.97,FVG_BEARISH,0.0,5003.14,M5_RECENT_HIGH,True,sample_190,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_190.html
sample_191,ROUND_LEVEL,2026-03-16,2026-03-16T09:00:00+00:00,MIXED_REACTION,AUTOMATIC_LABEL_GOOD_REACTION_BUT_DIRTY_ACCUMULATION_MAPPED_TO_MIXED_REACTION,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,5010.0,True,9,False,0.695187,False,0.016043,True,0.0,5012.35,5005.41,FVG_BEARISH,67.2,5003.28,M5_RECENT_LOW,True,sample_191,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_191.html
sample_192,SWEEP_EXTREME,2026-03-16,2026-03-16T14:15:00+00:00,GOOD_FAST_REACTION,AUTOMATIC_LABEL_GOOD_FAST_REACTION,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4992.84,True,14,False,0.476534,False,0.606498,False,5.9,4992.25,4985.62,FVG_BULLISH,162.2,4976.62,M5_RECENT_LOW,True,sample_192,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK_OPEN,XAUUSD,False,examples/sample_192.html
sample_193,ROUND_LEVEL,2026-04-14,2026-04-14T15:00:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,3,adelin_v2_pre_decision_sweep_v1,M5,4770.0,True,15,True,0.786503,False,0.181595,True,0.0,4782.04,4767.82,FVG_BEARISH,178.4,4752.16,M15_RECENT_LOW,True,sample_193,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK,XAUUSD,False,examples/sample_193.html
sample_194,SWEEP_EXTREME,2026-04-14,2026-04-14T19:15:00+00:00,CHOP_AFTER_ENTRY,AUTOMATIC_LABEL_GOOD_REACTION_BUT_DIRTY_ACCUMULATION_WITH_DIRTY_CHOP,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,4816.21,False,19,True,0.269461,False,0.502994,False,88.9,4807.32,4804.95,FVG_BULLISH,17.9,4818.0,M15_RECENT_HIGH,True,sample_194,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_194.html
sample_195,ROUND_LEVEL,2026-05-13,2026-05-13T19:30:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,4700.0,True,19,True,0.786744,False,0.144092,True,0.0,4702.31,4699.77,FVG_BULLISH,98.8,4709.88,M15_RECENT_HIGH,True,sample_195,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_195.html
sample_197,ROUND_LEVEL,2026-02-17,2026-02-17T06:15:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,4960.0,True,6,False,0.384615,False,0.173077,False,0.0,4968.52,4953.16,FVG_BEARISH,112.6,4971.26,M5_RECENT_HIGH,True,sample_197,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_197.html
sample_198,SWEEP_EXTREME,2026-02-17,2026-02-17T10:30:00+00:00,GOOD_FAST_REACTION,AUTOMATIC_LABEL_GOOD_FAST_REACTION,SHORT,2,adelin_v2_pre_decision_sweep_v1,M1,4930.43,True,10,False,0.144828,False,0.144828,False,0.0,4937.45,4928.41,FVG_BEARISH,0.0,4930.43,M5_RECENT_HIGH,True,sample_198,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_198.html
sample_199,ROUND_LEVEL,2026-03-16,2026-03-16T18:15:00+00:00,GOOD_FAST_REACTION,AUTOMATIC_LABEL_GOOD_FAST_REACTION,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4980.0,True,18,True,0.688742,False,0.218543,True,11.5,4983.98,4981.15,FVG_BULLISH,33.8,4976.62,M15_RECENT_LOW,True,sample_199,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_199.html
sample_200,SWEEP_EXTREME,2026-03-17,2026-03-17T00:45:00+00:00,MIXED_REACTION,AUTOMATIC_LABEL_GOOD_SLOW_REACTION_MAPPED_TO_MIXED_REACTION,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,4998.66,True,0,False,0.166667,False,0.448718,False,0.0,4999.95,4997.18,FVG_BULLISH,0.0,4998.66,M5_RECENT_LOW,True,sample_200,EXISTING_EXPANDED_OBJECTIVE_REPLAY,ASIA_OPEN,XAUUSD,False,examples/sample_200.html
sample_201,ROUND_LEVEL,2026-04-15,2026-04-15T08:45:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4820.0,True,8,True,0.721963,True,0.953271,True,11.5,4822.26,4821.15,FVG_BEARISH,73.7,4812.63,M15_RECENT_LOW,True,sample_201,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_201.html
sample_202,SWEEP_EXTREME,2026-04-15,2026-04-15T12:45:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,4792.71,False,12,True,0.963542,False,0.036458,True,158.1,4812.25,4808.52,FVG_BEARISH,0.0,4792.71,M15_RECENT_LOW,True,sample_202,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK,XAUUSD,False,examples/sample_202.html
sample_203,ROUND_LEVEL,2026-05-14,2026-05-14T08:00:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,3,adelin_v2_pre_decision_sweep_v1,M5,4700.0,True,8,True,0.638889,False,0.0,True,0.0,4700.37,4699.71,FVG_BEARISH,129.1,4712.91,M15_RECENT_HIGH,True,sample_203,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_203.html
sample_204,SWEEP_EXTREME,2026-05-14,2026-05-14T13:00:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,3,adelin_v2_pre_decision_sweep_v1,M5,4702.53,True,13,False,0.557971,False,0.181159,False,0.0,4702.91,4700.41,FVG_BULLISH,39.8,4706.51,M5_RECENT_HIGH,True,sample_204,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK,XAUUSD,False,examples/sample_204.html
sample_205,ROUND_LEVEL,2026-02-17,2026-02-17T15:15:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4920.0,True,15,False,0.254545,True,0.953247,False,0.0,4920.81,4918.44,FVG_BEARISH,15.3,4918.47,M5_RECENT_LOW,True,sample_205,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK,XAUUSD,False,examples/sample_205.html
sample_206,SWEEP_EXTREME,2026-02-18,2026-02-18T05:30:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,4919.97,True,5,True,0.207143,False,0.528571,False,18.7,4918.1,4916.57,FVG_BULLISH,0.0,4919.97,M15_RECENT_HIGH,True,sample_206,EXISTING_EXPANDED_OBJECTIVE_REPLAY,ASIA,XAUUSD,False,examples/sample_206.html
sample_207,ROUND_LEVEL,2026-03-17,2026-03-17T06:30:00+00:00,MIXED_REACTION,AUTOMATIC_LABEL_GOOD_SLOW_REACTION_MAPPED_TO_MIXED_REACTION,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,5040.0,False,6,True,0.864769,True,0.864769,True,103.3,5029.67,5027.32,FVG_BULLISH,19.2,5041.92,H1_RECENT_HIGH,True,sample_207,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_207.html
sample_209,ROUND_LEVEL,2026-04-15,2026-04-15T18:00:00+00:00,CHOP_AFTER_ENTRY,AUTOMATIC_LABEL_GOOD_REACTION_BUT_DIRTY_ACCUMULATION_WITH_DIRTY_CHOP,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,4810.0,True,18,False,0.405204,False,0.356877,False,0.0,4812.25,4808.52,FVG_BEARISH,13.8,4808.62,M5_RECENT_LOW,True,sample_209,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_209.html
sample_211,ROUND_LEVEL,2026-05-14,2026-05-14T17:45:00+00:00,GOOD_FAST_REACTION,AUTOMATIC_LABEL_GOOD_FAST_REACTION,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,4680.0,False,17,True,0.039773,False,0.386364,False,68.9,4686.93,4686.89,FVG_BULLISH,133.5,4666.65,H1_RECENT_LOW,True,sample_211,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_211.html
sample_212,SWEEP_EXTREME,2026-05-15,2026-05-15T05:00:00+00:00,GOOD_FAST_REACTION,AUTOMATIC_LABEL_GOOD_FAST_REACTION,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,4607.1,False,5,True,0.70557,False,0.29443,True,83.0,4618.89,4615.4,FVG_BEARISH,0.0,4607.1,H1_RECENT_LOW,True,sample_212,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_212.html
sample_213,ROUND_LEVEL,2026-02-17,2026-02-17T19:30:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,4860.0,False,19,False,0.854237,True,0.888136,True,52.2,4866.19,4865.22,FVG_BULLISH,98.4,4850.16,M5_RECENT_LOW,True,sample_213,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_213.html
sample_214,SWEEP_EXTREME,2026-02-18,2026-02-18T11:00:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4918.25,True,11,False,0.647222,False,0.15,True,1.5,4918.1,4916.57,FVG_BULLISH,15.9,4916.66,M5_RECENT_LOW,True,sample_214,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_214.html
sample_215,ROUND_LEVEL,2026-03-18,2026-03-18T04:00:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,5000.0,True,4,True,0.292994,False,0.019108,False,0.0,5001.37,4999.8,FVG_BEARISH,87.5,4991.25,M15_RECENT_LOW,True,sample_215,EXISTING_EXPANDED_OBJECTIVE_REPLAY,ASIA,XAUUSD,False,examples/sample_215.html
sample_217,ROUND_LEVEL,2026-04-16,2026-04-16T19:30:00+00:00,CHOP_AFTER_ENTRY,AUTOMATIC_LABEL_GOOD_REACTION_BUT_DIRTY_ACCUMULATION_WITH_DIRTY_CHOP,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4790.0,True,19,True,0.27551,False,0.454082,False,4.4,4793.97,4790.44,FVG_BEARISH,168.5,4773.15,H1_RECENT_LOW,True,sample_217,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_217.html
sample_218,SWEEP_EXTREME,2026-04-16,2026-04-16T11:30:00+00:00,MIXED_REACTION,AUTOMATIC_LABEL_GOOD_SLOW_REACTION_MAPPED_TO_MIXED_REACTION,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,4807.31,False,11,True,0.201005,True,0.743719,False,69.7,4819.45,4814.28,FVG_BEARISH,0.0,4807.31,M15_RECENT_LOW,True,sample_218,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK,XAUUSD,False,examples/sample_218.html
sample_219,ROUND_LEVEL,2026-05-18,2026-05-18T06:00:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,3,adelin_v2_pre_decision_sweep_v1,M5,4530.0,True,6,False,0.058065,False,0.670968,False,0.0,4530.33,4529.89,FVG_BEARISH,128.7,4542.87,M5_RECENT_HIGH,True,sample_219,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_219.html
sample_220,SWEEP_EXTREME,2026-05-18,2026-05-18T10:30:00+00:00,GOOD_FAST_REACTION,AUTOMATIC_LABEL_GOOD_FAST_REACTION,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,4549.45,False,10,True,0.7507,True,0.880952,True,55.6,4543.89,4538.83,FVG_BEARISH,26.2,4552.07,M15_RECENT_HIGH,True,sample_220,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_220.html
sample_221,ROUND_LEVEL,2026-02-18,2026-02-18T17:30:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,5000.0,False,17,True,0.454545,True,0.727273,False,53.7,4994.63,4994.6,FVG_BULLISH,90.2,5009.02,H1_RECENT_HIGH,True,sample_221,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_221.html
sample_222,SWEEP_EXTREME,2026-02-19,2026-02-19T09:00:00+00:00,CHOP_AFTER_ENTRY,AUTOMATIC_LABEL_GOOD_SLOW_REACTION_WITH_DIRTY_CHOP,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,5019.99,False,9,True,0.393782,False,0.595855,False,27.9,5017.2,5016.31,FVG_BULLISH,0.0,5019.99,H1_RECENT_HIGH,True,sample_222,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_222.html
sample_223,ROUND_LEVEL,2026-03-18,2026-03-18T09:00:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,2,adelin_v2_pre_decision_sweep_v1,M5,5010.0,True,9,True,0.390411,False,0.554795,False,0.0,5011.16,5008.53,FVG_BULLISH,63.0,5016.3,M15_RECENT_HIGH,True,sample_223,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_223.html
sample_225,ROUND_LEVEL,2026-04-17,2026-04-17T03:00:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,4790.0,True,3,False,0.490741,False,0.009259,False,7.9,4791.55,4790.79,FVG_BULLISH,12.7,4788.73,M5_RECENT_LOW,True,sample_225,EXISTING_EXPANDED_OBJECTIVE_REPLAY,ASIA,XAUUSD,False,examples/sample_225.html
sample_226,SWEEP_EXTREME,2026-04-17,2026-04-17T07:30:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,4796.72,True,7,False,0.814433,True,0.814433,True,0.0,4798.11,4795.97,FVG_BEARISH,13.5,4798.07,M5_RECENT_HIGH,True,sample_226,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_226.html
sample_227,ROUND_LEVEL,2026-05-18,2026-05-18T15:30:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4570.0,False,15,True,0.73871,False,0.26129,True,147.4,4555.26,4554.94,FVG_BEARISH,28.0,4567.2,M15_RECENT_HIGH,True,sample_227,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK,XAUUSD,False,examples/sample_227.html
sample_228,SWEEP_EXTREME,2026-05-18,2026-05-18T21:15:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4543.74,True,21,False,0.142857,False,0.385714,False,0.0,4544.48,4541.97,FVG_BEARISH,97.8,4533.96,M5_RECENT_LOW,True,sample_228,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_228.html
sample_229,ROUND_LEVEL,2026-02-19,2026-02-19T05:00:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4970.0,True,5,False,0.013333,False,0.453333,False,6.9,4970.9,4970.69,FVG_BULLISH,74.4,4977.44,M5_RECENT_HIGH,True,sample_229,EXISTING_EXPANDED_OBJECTIVE_REPLAY,ASIA,XAUUSD,False,examples/sample_229.html
sample_230,SWEEP_EXTREME,2026-02-19,2026-02-19T13:15:00+00:00,GOOD_FAST_REACTION,AUTOMATIC_LABEL_GOOD_FAST_REACTION,SHORT,3,adelin_v2_pre_decision_sweep_v1,M5,4996.42,True,13,True,0.258065,False,0.010753,False,0.0,5001.72,4996.21,FVG_BEARISH,147.6,4981.66,M15_RECENT_LOW,True,sample_230,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK,XAUUSD,False,examples/sample_230.html
sample_231,ROUND_LEVEL,2026-03-18,2026-03-18T19:45:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,4890.0,True,19,False,0.732673,True,0.737624,True,0.0,4895.48,4889.31,FVG_BEARISH,89.7,4898.97,M5_RECENT_HIGH,True,sample_231,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_231.html
sample_233,ROUND_LEVEL,2026-04-17,2026-04-17T12:45:00+00:00,CHOP_AFTER_ENTRY,AUTOMATIC_LABEL_GOOD_SLOW_REACTION_WITH_DIRTY_CHOP,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4790.0,True,12,False,0.160494,False,0.617284,False,0.0,4790.41,4787.72,FVG_BEARISH,109.0,4800.9,M5_RECENT_HIGH,True,sample_233,EXISTING_EXPANDED_OBJECTIVE_REPLAY,NEW_YORK,XAUUSD,False,examples/sample_233.html
sample_235,ROUND_LEVEL,2026-05-19,2026-05-19T05:15:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,4560.0,True,5,True,0.355072,True,0.768116,False,0.0,4562.52,4559.93,FVG_BEARISH,70.7,4552.93,M15_RECENT_LOW,True,sample_235,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_235.html
sample_236,SWEEP_EXTREME,2026-05-19,2026-05-19T01:15:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,4573.26,False,1,True,0.460317,True,1.0,False,38.2,4569.44,4562.47,FVG_BULLISH,0.2,4573.28,M15_RECENT_HIGH,True,sample_236,EXISTING_EXPANDED_OBJECTIVE_REPLAY,ASIA,XAUUSD,False,examples/sample_236.html
sample_237,ROUND_LEVEL,2026-02-20,2026-02-20T06:45:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,5000.0,True,6,False,0.197183,False,0.690141,False,0.0,5000.46,4999.16,FVG_BULLISH,33.8,5003.38,M5_RECENT_HIGH,True,sample_237,EXISTING_EXPANDED_OBJECTIVE_REPLAY,LONDON,XAUUSD,False,examples/sample_237.html
sample_238,SWEEP_EXTREME,2026-02-19,2026-02-19T17:30:00+00:00,GOOD_FAST_REACTION,AUTOMATIC_LABEL_GOOD_FAST_REACTION,LONG,3,adelin_v2_pre_decision_sweep_v1,M5,5010.67,False,17,True,0.71875,True,0.877841,True,63.6,5004.31,4999.88,FVG_BULLISH,58.1,5016.48,M15_RECENT_HIGH,True,sample_238,EXISTING_EXPANDED_OBJECTIVE_REPLAY,OTHER,XAUUSD,False,examples/sample_238.html
sample_239,ROUND_LEVEL,2026-03-19,2026-03-19T05:15:00+00:00,FAST_FAILURE,AUTOMATIC_LABEL_FAST_SL_20_MAPPED_TO_FAST_FAILURE,SHORT,2,adelin_v2_pre_decision_sweep_v1,M5,4860.0,True,5,True,0.822281,True,0.822281,True,0.0,4861.22,4849.97,FVG_BULLISH,69.5,4866.95,M15_RECENT_HIGH,True,sample_239,EXISTING_EXPANDED_OBJECTIVE_REPLAY,ASIA,XAUUSD,False,examples/sample_239.html
